# Performance Monitoring Events for Performance Monitoring Events for Intel Xeon Processors Based on the Cascadelake Microarchitecture with Intel Optane DC persistent memory - V1.04
# 4/1/2019 11:14:48 AM
Unit	EventCode	UMask	PortMask	FCMask	UMaskExt	EventName	Description	Counter	MSRValue	ELLC	Filter	Internal	Deprecated	FILTER_VALUE
M3UPI	0xAC	0x01	0x00	0x00	0x00	UNC_M3UPI_VERT_RING_IV_IN_USE.UP	Vertical IV Ring in Use; Up	0,1,2	0x00	0	na	0	0	0
M3UPI	0xAC	0x04	0x00	0x00	0x00	UNC_M3UPI_VERT_RING_IV_IN_USE.DN	Vertical IV Ring in Use; Down	0,1,2	0x00	0	na	0	0	0
M3UPI	0x2B	0x00	0x00	0x00	0x00	UNC_M3UPI_D2C_SENT	D2C Sent	0,1,2	0x00	0	na	0	0	0
M3UPI	0xA5	0x01	0x00	0x00	0x00	UNC_M3UPI_FAST_ASSERTED.VERT	FaST wire asserted; Vertical	0,1,2	0x00	0	na	0	0	0
M3UPI	0xA5	0x02	0x00	0x00	0x00	UNC_M3UPI_FAST_ASSERTED.HORZ	FaST wire asserted; Horizontal	0,1,2	0x00	0	na	0	0	0
M3UPI	0x56	0x10	0x00	0x00	0x00	UNC_M3UPI_RxC_FLITS_SENT.SLOTS_1	Sent Header Flit	0,1,2	0x00	0	na	0	0	0
M3UPI	0x56	0x20	0x00	0x00	0x00	UNC_M3UPI_RxC_FLITS_SENT.SLOTS_2	Sent Header Flit	0,1,2	0x00	0	na	0	0	0
M3UPI	0x56	0x40	0x00	0x00	0x00	UNC_M3UPI_RxC_FLITS_SENT.SLOTS_3	Sent Header Flit	0,1,2	0x00	0	na	0	0	0
M3UPI	0x98	0x08	0x00	0x00	0x00	UNC_M3UPI_TxR_VERT_NACK.IV	CMS Vertical Egress NACKs; IV	0,1,2	0x00	0	na	0	0	0
M3UPI	0x9A	0x08	0x00	0x00	0x00	UNC_M3UPI_TxR_VERT_STARVED.IV	CMS Vertical Egress Injection Starvation; IV	0,1,2	0x00	0	na	0	0	0
M3UPI	0x21	0x01	0x00	0x00	0x00	UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VNA	UPI0 BL Credits Empty; VNA	0,1,2	0x00	0	na	0	0	0
M3UPI	0x21	0x02	0x00	0x00	0x00	UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN0_RSP	UPI0 BL Credits Empty; VN0 REQ Messages	0,1,2	0x00	0	na	0	0	0
M3UPI	0x21	0x04	0x00	0x00	0x00	UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN0_NCS_NCB	UPI0 BL Credits Empty; VN0 RSP Messages	0,1,2	0x00	0	na	0	0	0
M3UPI	0x21	0x08	0x00	0x00	0x00	UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN0_WB	UPI0 BL Credits Empty; VN0 SNP Messages	0,1,2	0x00	0	na	0	0	0
M3UPI	0x21	0x10	0x00	0x00	0x00	UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN1_RSP	UPI0 BL Credits Empty; VN1 REQ Messages	0,1,2	0x00	0	na	0	0	0
M3UPI	0x21	0x20	0x00	0x00	0x00	UNC_M3UPI_UPI_PEER_BL_CREDITS_EMPTY.VN1_NCS_NCB	UPI0 BL Credits Empty; VN1 RSP Messages	0,1,2	0x00	0	na	0	0	0
PCU	0x0	0x0	0x00	0x00	0x00	UNC_P_CLOCKTICKS	pclk Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x60	0x0	0x00	0x00	0x00	UNC_P_CORE_TRANSITION_CYCLES	tbd	0,1,2,3	0x00	0	na	0	0	0
PCU	0x30	0x0	0x00	0x00	0x00	UNC_P_DEMOTIONS	tbd	0,1,2,3	0x00	0	na	0	0	0
PCU	0x75	0x0	0x00	0x00	0x00	UNC_P_FIVR_PS_PS0_CYCLES	Phase Shed 0 Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x76	0x0	0x00	0x00	0x00	UNC_P_FIVR_PS_PS1_CYCLES	Phase Shed 1 Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x77	0x0	0x00	0x00	0x00	UNC_P_FIVR_PS_PS2_CYCLES	Phase Shed 2 Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x78	0x0	0x00	0x00	0x00	UNC_P_FIVR_PS_PS3_CYCLES	Phase Shed 3 Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x4	0x0	0x00	0x00	0x00	UNC_P_FREQ_MAX_LIMIT_THERMAL_CYCLES	Thermal Strongest Upper Limit Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x5	0x0	0x00	0x00	0x00	UNC_P_FREQ_MAX_POWER_CYCLES	Power Strongest Upper Limit Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x73	0x0	0x00	0x00	0x00	UNC_P_FREQ_MIN_IO_P_CYCLES	IO P Limit Strongest Lower Limit Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x74	0x0	0x00	0x00	0x00	UNC_P_FREQ_TRANS_CYCLES	Cycles spent changing Frequency	0,1,2,3	0x00	0	na	0	0	0
PCU	0x6	0x0	0x00	0x00	0x00	UNC_P_MCP_PROCHOT_CYCLES	tbd	0,1,2,3	0x00	0	na	0	0	0
PCU	0x2F	0x0	0x00	0x00	0x00	UNC_P_MEMORY_PHASE_SHEDDING_CYCLES	Memory Phase Shedding Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x2A	0x0	0x00	0x00	0x00	UNC_P_PKG_RESIDENCY_C0_CYCLES	Package C State Residency - C0	0,1,2,3	0x00	0	na	0	0	0
PCU	0x2B	0x0	0x00	0x00	0x00	UNC_P_PKG_RESIDENCY_C2E_CYCLES	Package C State Residency - C2E	0,1,2,3	0x00	0	na	0	0	0
PCU	0x2C	0x0	0x00	0x00	0x00	UNC_P_PKG_RESIDENCY_C3_CYCLES	Package C State Residency - C3	0,1,2,3	0x00	0	na	0	0	0
PCU	0x2D	0x0	0x00	0x00	0x00	UNC_P_PKG_RESIDENCY_C6_CYCLES	Package C State Residency - C6	0,1,2,3	0x00	0	na	0	0	0
PCU	0x7	0x0	0x00	0x00	0x00	UNC_P_PMAX_THROTTLED_CYCLES	tbd	0,1,2,3	0x00	0	na	0	0	0
PCU	0xA	0x0	0x00	0x00	0x00	UNC_P_PROCHOT_EXTERNAL_CYCLES	External Prochot	0,1,2,3	0x00	0	na	0	0	0
PCU	0x9	0x0	0x00	0x00	0x00	UNC_P_PROCHOT_INTERNAL_CYCLES	Internal Prochot	0,1,2,3	0x00	0	na	0	0	0
PCU	0x72	0x0	0x00	0x00	0x00	UNC_P_TOTAL_TRANSITION_CYCLES	Total Core C State Transition Cycles	0,1,2,3	0x00	0	na	0	0	0
PCU	0x42	0x0	0x00	0x00	0x00	UNC_P_VR_HOT_CYCLES	VR Hot	0,1,2,3	0x00	0	na	0	0	0
UBOX	0x42	0x1	0x00	0x00	0x00	UNC_U_EVENT_MSG.VLW_RCVD	Message Received; VLW	0,1	0x00	0	na	0	0	0
UBOX	0x42	0x2	0x00	0x00	0x00	UNC_U_EVENT_MSG.MSI_RCVD	Message Received; MSI	0,1	0x00	0	na	0	0	0
UBOX	0x42	0x4	0x00	0x00	0x00	UNC_U_EVENT_MSG.IPI_RCVD	Message Received; IPI	0,1	0x00	0	UBoxFilter[3:0]	0	0	0
UBOX	0x42	0x8	0x00	0x00	0x00	UNC_U_EVENT_MSG.DOORBELL_RCVD	Message Received	0,1	0x00	0	UBoxFilter[3:0]	0	0	0
UBOX	0x42	0x10	0x00	0x00	0x00	UNC_U_EVENT_MSG.INT_PRIO	Message Received	0,1	0x00	0	UBoxFilter[3:0]	0	0	0
UBOX	0x44	0x0	0x00	0x00	0x00	UNC_U_LOCK_CYCLES	IDI Lock/SplitLock Cycles	0,1	0x00	0	na	0	0	0
UBOX	0x45	0x1	0x00	0x00	0x00	UNC_U_PHOLD_CYCLES.ASSERT_TO_ACK	Cycles PHOLD Assert to Ack; Assert to ACK	0,1	0x00	0	na	0	0	0
UBOX	0x4C	0x1	0x00	0x00	0x00	UNC_U_RACU_DRNG.RDRAND	tbd	0,1	0x00	0	na	0	0	0
UBOX	0x4C	0x2	0x00	0x00	0x00	UNC_U_RACU_DRNG.RDSEED	tbd	0,1	0x00	0	na	0	0	0
UBOX	0x4C	0x4	0x00	0x00	0x00	UNC_U_RACU_DRNG.PFTCH_BUF_EMPTY	tbd	0,1	0x00	0	na	0	0	0
UBOX	0x46	0x0	0x00	0x00	0x00	UNC_U_RACU_REQUESTS	RACU Request	0,1	0x00	0	na	0	0	0
UBOX	0x00	0x01	0x00	0x00	0x00	UNC_U_CLOCKTICKS	Clockticks in the UBOX using a dedicated 48-bit Fixed Counter	FIXED	0x00	0	na	0	0	0
iMC	0x1	0x1	0x00	0x00	0x00	UNC_M_ACT_COUNT.RD	DRAM Activate Count; Activate due to Read	0,1,2,3	0x00	0	na	0	0	0
iMC	0x1	0x8	0x00	0x00	0x00	UNC_M_ACT_COUNT.BYP	DRAM Activate Count; Activate due to Bypass	0,1,2,3	0x00	0	na	0	0	0
iMC	0xA1	0x1	0x00	0x00	0x00	UNC_M_BYP_CMDS.ACT	ACT command issued by 2 cycle bypass	0,1,2,3	0x00	0	na	0	0	0
iMC	0xA1	0x2	0x00	0x00	0x00	UNC_M_BYP_CMDS.CAS	CAS command issued by 2 cycle bypass	0,1,2,3	0x00	0	na	0	0	0
iMC	0xA1	0x4	0x00	0x00	0x00	UNC_M_BYP_CMDS.PRE	PRE command issued by 2 cycle bypass	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0x8	0x00	0x00	0x00	UNC_M_CAS_COUNT.WR_RMM	DRAM CAS (Column Address Strobe) Commands.; DRAM WR_CAS (w/ and w/out auto-pre) in Read Major Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0x10	0x00	0x00	0x00	UNC_M_CAS_COUNT.RD_WMM	DRAM CAS (Column Address Strobe) Commands.; Read CAS issued in WMM	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0x20	0x00	0x00	0x00	UNC_M_CAS_COUNT.RD_RMM	DRAM CAS (Column Address Strobe) Commands.; Read CAS issued in RMM	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0x40	0x00	0x00	0x00	UNC_M_CAS_COUNT.RD_ISOCH	DRAM CAS (Column Address Strobe) Commands.; Read CAS issued in Read ISOCH Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0x4	0x80	0x00	0x00	0x00	UNC_M_CAS_COUNT.WR_ISOCH	DRAM CAS (Column Address Strobe) Commands.; Read CAS issued in Write ISOCH Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0x6	0x0	0x00	0x00	0x00	UNC_M_DRAM_PRE_ALL	DRAM Precharge All Commands	0,1,2,3	0x00	0	na	0	0	0
iMC	0x9	0x0	0x00	0x00	0x00	UNC_M_ECC_CORRECTABLE_ERRORS	ECC Correctable Errors	0,1,2,3	0x00	0	na	0	0	0
iMC	0x7	0x1	0x00	0x00	0x00	UNC_M_MAJOR_MODES.READ	Cycles in a Major Mode; Read Major Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0x7	0x2	0x00	0x00	0x00	UNC_M_MAJOR_MODES.WRITE	Cycles in a Major Mode; Write Major Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0x7	0x4	0x00	0x00	0x00	UNC_M_MAJOR_MODES.PARTIAL	Cycles in a Major Mode; Partial Major Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0x7	0x8	0x00	0x00	0x00	UNC_M_MAJOR_MODES.ISOCH	Cycles in a Major Mode; Isoch Major Mode	0,1,2,3	0x00	0	na	0	0	0
iMC	0x84	0x0	0x00	0x00	0x00	UNC_M_POWER_CHANNEL_DLLOFF	Channel DLLOFF Cycles	0,1,2,3	0x00	0	na	0	0	0
iMC	0x83	0x1	0x00	0x00	0x00	UNC_M_POWER_CKE_CYCLES.RANK0	CKE_ON_CYCLES by Rank; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x83	0x2	0x00	0x00	0x00	UNC_M_POWER_CKE_CYCLES.RANK1	CKE_ON_CYCLES by Rank; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x83	0x4	0x00	0x00	0x00	UNC_M_POWER_CKE_CYCLES.RANK2	CKE_ON_CYCLES by Rank; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x83	0x8	0x00	0x00	0x00	UNC_M_POWER_CKE_CYCLES.RANK3	CKE_ON_CYCLES by Rank; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x83	0x10	0x00	0x00	0x00	UNC_M_POWER_CKE_CYCLES.RANK4	CKE_ON_CYCLES by Rank; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x83	0x20	0x00	0x00	0x00	UNC_M_POWER_CKE_CYCLES.RANK5	CKE_ON_CYCLES by Rank; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x83	0x40	0x00	0x00	0x00	UNC_M_POWER_CKE_CYCLES.RANK6	CKE_ON_CYCLES by Rank; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x83	0x80	0x00	0x00	0x00	UNC_M_POWER_CKE_CYCLES.RANK7	CKE_ON_CYCLES by Rank; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x86	0x0	0x00	0x00	0x00	UNC_M_POWER_CRITICAL_THROTTLE_CYCLES	Critical Throttle Cycles	0,1,2,3	0x00	0	na	0	0	0
iMC	0x42	0x0	0x00	0x00	0x00	UNC_M_POWER_PCU_THROTTLING	tbd	0,1,2,3	0x00	0	na	0	0	0
iMC	0x41	0x1	0x00	0x00	0x00	UNC_M_POWER_THROTTLE_CYCLES.RANK0	Throttle Cycles for Rank 0; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x41	0x2	0x00	0x00	0x00	UNC_M_POWER_THROTTLE_CYCLES.RANK1	Throttle Cycles for Rank 0; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x41	0x4	0x00	0x00	0x00	UNC_M_POWER_THROTTLE_CYCLES.RANK2	Throttle Cycles for Rank 0; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x41	0x8	0x00	0x00	0x00	UNC_M_POWER_THROTTLE_CYCLES.RANK3	Throttle Cycles for Rank 0; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x41	0x10	0x00	0x00	0x00	UNC_M_POWER_THROTTLE_CYCLES.RANK4	Throttle Cycles for Rank 0; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x41	0x20	0x00	0x00	0x00	UNC_M_POWER_THROTTLE_CYCLES.RANK5	Throttle Cycles for Rank 0; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x41	0x40	0x00	0x00	0x00	UNC_M_POWER_THROTTLE_CYCLES.RANK6	Throttle Cycles for Rank 0; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x41	0x80	0x00	0x00	0x00	UNC_M_POWER_THROTTLE_CYCLES.RANK7	Throttle Cycles for Rank 0; DIMM ID	0,1,2,3	0x00	0	na	0	0	0
iMC	0x8	0x1	0x00	0x00	0x00	UNC_M_PREEMPTION.RD_PREEMPT_RD	Read Preemption Count; Read over Read Preemption	0,1,2,3	0x00	0	na	0	0	0
iMC	0x8	0x2	0x00	0x00	0x00	UNC_M_PREEMPTION.RD_PREEMPT_WR	Read Preemption Count; Read over Write Preemption	0,1,2,3	0x00	0	na	0	0	0
iMC	0x2	0x2	0x00	0x00	0x00	UNC_M_PRE_COUNT.PAGE_CLOSE	DRAM Precharge commands.; Precharge due to timer expiration	0,1,2,3	0x00	0	na	0	0	0
iMC	0x2	0x8	0x00	0x00	0x00	UNC_M_PRE_COUNT.WR	DRAM Precharge commands.; Precharge due to write	0,1,2,3	0x00	0	na	0	0	0
iMC	0x2	0x10	0x00	0x00	0x00	UNC_M_PRE_COUNT.BYP	DRAM Precharge commands.; Precharge due to bypass	0,1,2,3	0x00	0	na	0	0	0
iMC	0xA0	0x1	0x00	0x00	0x00	UNC_M_RD_CAS_PRIO.LOW	Read CAS issued with LOW priority	0,1,2,3	0x00	0	na	0	0	0
iMC	0xA0	0x2	0x00	0x00	0x00	UNC_M_RD_CAS_PRIO.MED	Read CAS issued with MEDIUM priority	0,1,2,3	0x00	0	na	0	0	0
iMC	0xA0	0x4	0x00	0x00	0x00	UNC_M_RD_CAS_PRIO.HIGH	Read CAS issued with HIGH priority	0,1,2,3	0x00	0	na	0	0	0
iMC	0xA0	0x8	0x00	0x00	0x00	UNC_M_RD_CAS_PRIO.PANIC	Read CAS issued with PANIC NON ISOCH priority (starved)	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x0	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK0	RD_CAS Access to Rank 0; Bank 0	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x1	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK1	RD_CAS Access to Rank 0; Bank 1	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x2	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK2	RD_CAS Access to Rank 0; Bank 2	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x3	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK3	RD_CAS Access to Rank 0; Bank 3	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x4	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK4	RD_CAS Access to Rank 0; Bank 4	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x5	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK5	RD_CAS Access to Rank 0; Bank 5	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x6	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK6	RD_CAS Access to Rank 0; Bank 6	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x7	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK7	RD_CAS Access to Rank 0; Bank 7	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x8	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK8	RD_CAS Access to Rank 0; Bank 8	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x9	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK9	RD_CAS Access to Rank 0; Bank 9	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0xA	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK10	RD_CAS Access to Rank 0; Bank 10	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0xB	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK11	RD_CAS Access to Rank 0; Bank 11	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0xC	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK12	RD_CAS Access to Rank 0; Bank 12	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0xD	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK13	RD_CAS Access to Rank 0; Bank 13	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0xE	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK14	RD_CAS Access to Rank 0; Bank 14	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0xF	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANK15	RD_CAS Access to Rank 0; Bank 15	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x10	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.ALLBANKS	RD_CAS Access to Rank 0; All Banks	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x11	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANKG0	RD_CAS Access to Rank 0; Bank Group 0 (Banks 0-3)	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x12	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANKG1	RD_CAS Access to Rank 0; Bank Group 1 (Banks 4-7)	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x13	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANKG2	RD_CAS Access to Rank 0; Bank Group 2 (Banks 8-11)	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB0	0x14	0x00	0x00	0x00	UNC_M_RD_CAS_RANK0.BANKG3	RD_CAS Access to Rank 0; Bank Group 3 (Banks 12-15)	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x0	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK0	RD_CAS Access to Rank 1; Bank 0	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x1	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK1	RD_CAS Access to Rank 1; Bank 1	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x2	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK2	RD_CAS Access to Rank 1; Bank 2	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x3	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK3	RD_CAS Access to Rank 1; Bank 3	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x4	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK4	RD_CAS Access to Rank 1; Bank 4	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x5	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK5	RD_CAS Access to Rank 1; Bank 5	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x6	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK6	RD_CAS Access to Rank 1; Bank 6	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x7	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK7	RD_CAS Access to Rank 1; Bank 7	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x8	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK8	RD_CAS Access to Rank 1; Bank 8	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x9	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK9	RD_CAS Access to Rank 1; Bank 9	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0xA	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK10	RD_CAS Access to Rank 1; Bank 10	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0xB	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK11	RD_CAS Access to Rank 1; Bank 11	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0xC	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK12	RD_CAS Access to Rank 1; Bank 12	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0xD	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK13	RD_CAS Access to Rank 1; Bank 13	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0xE	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK14	RD_CAS Access to Rank 1; Bank 14	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0xF	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANK15	RD_CAS Access to Rank 1; Bank 15	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x10	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.ALLBANKS	RD_CAS Access to Rank 1; All Banks	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x11	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANKG0	RD_CAS Access to Rank 1; Bank Group 0 (Banks 0-3)	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x12	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANKG1	RD_CAS Access to Rank 1; Bank Group 1 (Banks 4-7)	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x13	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANKG2	RD_CAS Access to Rank 1; Bank Group 2 (Banks 8-11)	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB1	0x14	0x00	0x00	0x00	UNC_M_RD_CAS_RANK1.BANKG3	RD_CAS Access to Rank 1; Bank Group 3 (Banks 12-15)	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x0	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK0	RD_CAS Access to Rank 2; Bank 0	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x1	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK1	RD_CAS Access to Rank 2; Bank 1	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x2	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK2	RD_CAS Access to Rank 2; Bank 2	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x3	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK3	RD_CAS Access to Rank 2; Bank 3	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x4	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK4	RD_CAS Access to Rank 2; Bank 4	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x5	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK5	RD_CAS Access to Rank 2; Bank 5	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x6	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK6	RD_CAS Access to Rank 2; Bank 6	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x7	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK7	RD_CAS Access to Rank 2; Bank 7	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x8	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK8	RD_CAS Access to Rank 2; Bank 8	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x9	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK9	RD_CAS Access to Rank 2; Bank 9	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0xA	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK10	RD_CAS Access to Rank 2; Bank 10	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0xB	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK11	RD_CAS Access to Rank 2; Bank 11	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0xC	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK12	RD_CAS Access to Rank 2; Bank 12	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0xD	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK13	RD_CAS Access to Rank 2; Bank 13	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0xE	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK14	RD_CAS Access to Rank 2; Bank 14	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0xF	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.BANK15	RD_CAS Access to Rank 2; Bank 15	0,1,2,3	0x00	0	na	0	0	0
iMC	0xB2	0x10	0x00	0x00	0x00	UNC_M_RD_CAS_RANK2.ALLBANKS	RD_CAS Access to Rank 2; All Banks	0,1,2,3	0x00	0	na	0	0	0
